Navn;Stasjon;Tid(norsk normaltid);Snødybde;Nedbør (døgn);Middeltemperatur (døgn);Gjennomsnittlig skydekke (døgn);Høyeste middelvind (døgn)
Venabu;SN13420;22.08.1982;0;0,1;7,7;6,7;4,6
Venabu;SN13420;23.08.1982;0;0,2;7,8;6,7;4,6
Venabu;SN13420;24.08.1982;0;2,7;7,4;5,7;2,6
Venabu;SN13420;25.08.1982;0;1,7;6,9;7,7;4,6
Venabu;SN13420;26.08.1982;0;12;5,6;4,3;2,6
Venabu;SN13420;27.08.1982;0;2,5;6,6;5;4,6
Venabu;SN13420;28.08.1982;0;4,3;6,2;2,3;4,6
Venabu;SN13420;29.08.1982;0;0,6;4,9;5;2,6
Venabu;SN13420;30.08.1982;0;0,9;7,1;8;4,6
Venabu;SN13420;31.08.1982;0;5;8,2;7,7;4,6
Venabu;SN13420;01.09.1982;0;9,4;6,2;4,7;2,6
Venabu;SN13420;02.09.1982;0;1,8;4;5,7;2,6
Venabu;SN13420;03.09.1982;0;0,3;3,6;2;4,6
Venabu;SN13420;04.09.1982;0;0;1,7;3;4,6
Venabu;SN13420;05.09.1982;0;0;2,4;3;6,7
Venabu;SN13420;06.09.1982;0;0;2,3;3;6,7
Venabu;SN13420;07.09.1982;0;0,1;2,2;7,7;4,6
Venabu;SN13420;08.09.1982;0;14,5;5,2;5,3;4,6
Venabu;SN13420;09.09.1982;0;0,1;5,4;5,3;1
Venabu;SN13420;10.09.1982;0;0;6,7;7,7;6,7
Venabu;SN13420;11.09.1982;0;2,9;5,9;4,7;6,7
Venabu;SN13420;12.09.1982;0;0;3,6;7,3;2,6
Venabu;SN13420;13.09.1982;0;8,2;5,6;5,7;2,6
Venabu;SN13420;14.09.1982;0;1,2;7,7;6;2,6
Venabu;SN13420;15.09.1982;0;0;10,8;6;9,8
Venabu;SN13420;16.09.1982;0;0;7,8;3,3;9,8
Venabu;SN13420;17.09.1982;0;0;8,2;2;2,6
Venabu;SN13420;18.09.1982;0;0;8,8;6,3;4,6
Venabu;SN13420;19.09.1982;0;1,2;7,1;7;4,6
Venabu;SN13420;20.09.1982;0;0,2;6,2;8;6,7
Venabu;SN13420;21.09.1982;0;9,4;5,3;6,7;6,7
Venabu;SN13420;22.09.1982;0;0,1;3;4,7;4,6
Venabu;SN13420;23.09.1982;0;0,1;1,8;1,3;4,6
Venabu;SN13420;24.09.1982;0;1,3;1,9;8;2,6
Venabu;SN13420;25.09.1982;0;5,3;2,4;7,7;1
Venabu;SN13420;26.09.1982;0;0,7;6,1;8;4,6
Venabu;SN13420;27.09.1982;0;14,3;7,2;7;4,6
Venabu;SN13420;28.09.1982;0;0,8;6,1;8;4,6
Venabu;SN13420;29.09.1982;0;2,2;5,4;7,7;4,6
Venabu;SN13420;30.09.1982;0;5,2;4,8;8;4,6
Venabu;SN13420;01.10.1982;0;26,2;4,6;2;2,6
Venabu;SN13420;02.10.1982;0;0,2;5,9;8;2,6
Venabu;SN13420;03.10.1982;0;0,2;5,8;8;2,6
Venabu;SN13420;04.10.1982;0;0,2;5,1;7,7;2,6
Venabu;SN13420;05.10.1982;0;0,1;2,1;8;2,6
Venabu;SN13420;06.10.1982;0;0;4,3;6;1
Venabu;SN13420;07.10.1982;0;1,8;3,5;6;6,7
Venabu;SN13420;08.10.1982;0;0,1;0,3;7,7;2,6
Venabu;SN13420;09.10.1982;0;0,2;0;8;1
Venabu;SN13420;10.10.1982;0;0,8;2,6;7,7;2,6
Venabu;SN13420;11.10.1982;0;0,2;-0,3;8;1
Venabu;SN13420;12.10.1982;0;0,1;-2,5;8;0
Venabu;SN13420;13.10.1982;0;0;-2,3;8;1
Venabu;SN13420;14.10.1982;0;0,8;-1;8;4,6
Venabu;SN13420;15.10.1982;2;2,1;-1,6;6;4,6
Venabu;SN13420;16.10.1982;5;1,6;-5,7;1;4,6
Venabu;SN13420;17.10.1982;5;0;-5,1;8;2,6
Venabu;SN13420;18.10.1982;5;0,1;-5,2;8;4,6
Venabu;SN13420;19.10.1982;8;1,8;-3,8;8;4,6
Venabu;SN13420;20.10.1982;15;13,8;0;8;2,6
Venabu;SN13420;21.10.1982;15;0;-1,2;2;2,6
Venabu;SN13420;22.10.1982;10;0;-2,8;5,3;1
Venabu;SN13420;23.10.1982;10;14,6;1,4;5,3;2,6
Venabu;SN13420;24.10.1982;10;0,5;-1,9;1;2,6
Venabu;SN13420;25.10.1982;10;0,2;-3;1,7;1
Venabu;SN13420;26.10.1982;10;0;-2,9;0,7;1
Venabu;SN13420;27.10.1982;13;3,1;-0,5;3,3;2,6
Venabu;SN13420;28.10.1982;13;0;0,1;4,3;2,6
Venabu;SN13420;29.10.1982;13;0;-0,3;7;2,6
Venabu;SN13420;30.10.1982;11;0;2,2;7,7;4,6
Venabu;SN13420;31.10.1982;9;0;-1,2;7,7;4,6
Venabu;SN13420;01.11.1982;9;0,1;0,3;8;4,6
Venabu;SN13420;02.11.1982;10;5,9;1;2;4,6
Venabu;SN13420;03.11.1982;12;0,5;-1,2;1,7;12,3
Venabu;SN13420;04.11.1982;11;0;-4,8;1,3;9,8
Venabu;SN13420;05.11.1982;11;0;-9,9;1,3;4,6
Venabu;SN13420;06.11.1982;11;0;-7,9;5;0
Venabu;SN13420;07.11.1982;11;0;-6,4;6;2,6
Venabu;SN13420;08.11.1982;11;0;-5,9;8;2,6
Venabu;SN13420;09.11.1982;18;7,6;-2,8;8;2,6
Venabu;SN13420;10.11.1982;23;4;-0,4;6;6,7
Venabu;SN13420;11.11.1982;25;1,1;0;4,7;6,7
Venabu;SN13420;12.11.1982;22;0,2;0,1;8;6,7
Venabu;SN13420;13.11.1982;18;9,7;-0,3;5,7;6,7
Venabu;SN13420;14.11.1982;18;0,1;-6,4;3;6,7
Venabu;SN13420;15.11.1982;18;0;-7,9;7;1
Venabu;SN13420;16.11.1982;18;0;-4,9;5,7;4,6
Venabu;SN13420;17.11.1982;18;0,7;-7,3;4,3;2,6
Venabu;SN13420;18.11.1982;18;0;-9,5;7,7;0
Venabu;SN13420;19.11.1982;22;4,1;-6,4;8;2,6
Venabu;SN13420;20.11.1982;19;1,1;-5,6;6,7;6,7
Venabu;SN13420;21.11.1982;19;0;-8,2;4,3;2,6
Venabu;SN13420;22.11.1982;35;11,1;-2,8;6,3;6,7
Venabu;SN13420;23.11.1982;35;0,8;-1,7;7,3;6,7
Venabu;SN13420;24.11.1982;36;1,3;-3,4;8;9,8
Venabu;SN13420;25.11.1982;40;6,6;-6,5;8;9,8
Venabu;SN13420;26.11.1982;46;7,1;-6,2;7,3;2,6
Venabu;SN13420;27.11.1982;46;0,1;-8,5;6;0
Venabu;SN13420;28.11.1982;50;3,4;-5,2;8;0
Venabu;SN13420;29.11.1982;50;2,8;-5,4;1,3;2,6
Venabu;SN13420;30.11.1982;50;0;-6,5;5,3;0
Venabu;SN13420;01.12.1982;50;0;-3,2;4;2,6
Venabu;SN13420;02.12.1982;50;0;-6,4;3,7;2,6
Venabu;SN13420;03.12.1982;50;0;-8,4;0;1
Venabu;SN13420;04.12.1982;50;0;-11,1;2,7;1
Venabu;SN13420;05.12.1982;50;0;-4,6;8;2,6
Venabu;SN13420;06.12.1982;50;0,2;-5,7;1,3;6,7
Venabu;SN13420;07.12.1982;50;0,1;-10,8;1;6,7
Venabu;SN13420;08.12.1982;50;0;-11,3;5,7;2,6
Venabu;SN13420;09.12.1982;51;1,3;-7,3;8;0
Venabu;SN13420;10.12.1982;50;1,4;-5,3;8;6,7
Venabu;SN13420;11.12.1982;50;0,2;-5,3;5,3;9,8
Venabu;SN13420;12.12.1982;50;0,1;-9,6;1,3;6,7
Venabu;SN13420;13.12.1982;50;0;-12;2;4,6
Venabu;SN13420;14.12.1982;50;0;-13,6;3,7;2,6
Venabu;SN13420;15.12.1982;53;2,9;-6,1;5,3;6,7
Venabu;SN13420;16.12.1982;55;1,2;-6,7;1,3;6,7
Venabu;SN13420;17.12.1982;55;0,3;-14;3,3;4,6
Venabu;SN13420;18.12.1982;55;0;-11,1;3,3;2,6
Venabu;SN13420;19.12.1982;50;0;-10,2;5,7;6,7
Venabu;SN13420;20.12.1982;65;19;-4,4;8;9,8
Venabu;SN13420;21.12.1982;70;3;-2,8;8;6,7
Venabu;SN13420;22.12.1982;75;9,5;-6,4;4;2,6
Venabu;SN13420;23.12.1982;75;0,1;-8,7;4,3;2,6
Venabu;SN13420;24.12.1982;75;0,2;-7,5;8;4,6
Venabu;SN13420;25.12.1982;75;1,8;-5,8;5,3;2,6
Venabu;SN13420;26.12.1982;75;0;-3,8;1,7;2,6
Venabu;SN13420;27.12.1982;75;0;-7,5;3,7;2,6
Venabu;SN13420;28.12.1982;75;0;-5,2;5,3;6,7
Venabu;SN13420;29.12.1982;75;0,2;-6,6;4,7;2,6
Venabu;SN13420;30.12.1982;75;0,3;-8,2;4,3;1
Venabu;SN13420;31.12.1982;70;0;-4,7;7,7;1
Venabu;SN13420;01.01.1983;66;0;-5,6;8;4,6
Venabu;SN13420;02.01.1983;62;2,3;-8,8;1,3;4,6
Venabu;SN13420;03.01.1983;60;0;-8,1;5,7;6,7
Venabu;SN13420;04.01.1983;62;2,1;-2,8;8;6,7
Venabu;SN13420;05.01.1983;60;0,4;-8,2;7,7;6,7
Venabu;SN13420;06.01.1983;60;5,8;-1,7;7,3;6,7
Venabu;SN13420;07.01.1983;60;0,3;-4,1;5,7;4,6
Venabu;SN13420;08.01.1983;60;0,6;-7,9;2,3;4,6
Venabu;SN13420;09.01.1983;60;0,1;-6,3;3;4,6
Venabu;SN13420;10.01.1983;58;0,1;-4,2;2,7;6,7
Venabu;SN13420;11.01.1983;58;0;-0,7;7;2,6
Venabu;SN13420;12.01.1983;56;0;-1,8;5;6,7
Venabu;SN13420;13.01.1983;55;1,5;-5,7;8;4,6
Venabu;SN13420;14.01.1983;58;2,4;-9;2;6,7
Venabu;SN13420;15.01.1983;58;0;-16,5;0,7;2,6
Venabu;SN13420;16.01.1983;58;0;-10,1;2,7;6,7
Venabu;SN13420;17.01.1983;58;0,2;-11,5;3,3;2,6
Venabu;SN13420;18.01.1983;70;6,9;-10,8;6;9,8
Venabu;SN13420;19.01.1983;70;0,5;-8,3;2,3;12,3
Venabu;SN13420;20.01.1983;70;0,7;-8,7;6,3;12,3
Venabu;SN13420;21.01.1983;75;5,1;-4,7;4,3;9,8
Venabu;SN13420;22.01.1983;75;1,7;0,4;3,7;6,7
Venabu;SN13420;23.01.1983;72;0;-0,6;3;6,7
Venabu;SN13420;24.01.1983;72;0;-7;5,3;4,6
Venabu;SN13420;25.01.1983;72;0,2;-3,9;7,3;4,6
Venabu;SN13420;26.01.1983;74;2,6;-3,2;8;9,8
Venabu;SN13420;27.01.1983;74;1,6;-3,2;4;1
Venabu;SN13420;28.01.1983;74;0;-7,5;3,7;6,7
Venabu;SN13420;29.01.1983;74;0,2;-10,7;5;2,6
Venabu;SN13420;30.01.1983;80;3,5;-11,8;0;4,6
Venabu;SN13420;31.01.1983;80;0;-15;1,3;0
Venabu;SN13420;01.02.1983;80;0,1;-14,8;6,3;6,7
Venabu;SN13420;02.02.1983;80;0,2;-10,8;5;6,7
Venabu;SN13420;03.02.1983;80;0,1;-7,5;2,3;9,8
Venabu;SN13420;04.02.1983;80;0,1;-11,1;4;9,8
Venabu;SN13420;05.02.1983;80;1,3;-8;7,7;6,7
Venabu;SN13420;06.02.1983;82;3;-9,2;7,3;2,6
Venabu;SN13420;07.02.1983;82;0,2;-14,1;3,3;3,6
Venabu;SN13420;08.02.1983;82;0;-14,2;1;0
Venabu;SN13420;09.02.1983;82;0;-11,2;6,7;1
Venabu;SN13420;10.02.1983;82;0;-9,2;7,7;9,8
Venabu;SN13420;11.02.1983;83;0,9;-12,2;1;9,8
Venabu;SN13420;12.02.1983;83;0;-10,2;5,3;2,6
Venabu;SN13420;13.02.1983;83;0;-3,1;4,3;4,6
Venabu;SN13420;14.02.1983;83;0;-5,1;5;2,6
Venabu;SN13420;15.02.1983;83;0;-3,4;2;2,6
Venabu;SN13420;16.02.1983;83;0;-6,3;0;4,6
Venabu;SN13420;17.02.1983;83;0;-6,6;0,3;1
Venabu;SN13420;18.02.1983;83;0;-8,8;1,3;0
Venabu;SN13420;19.02.1983;83;0;-5,4;2;4,6
Venabu;SN13420;20.02.1983;80;0;-11,6;3,3;4,6
Venabu;SN13420;21.02.1983;80;0;-8,1;5,3;2,6
Venabu;SN13420;22.02.1983;80;0,1;-4,8;2,7;9,8
Venabu;SN13420;23.02.1983;80;0;-8,7;1,3;2,6
Venabu;SN13420;24.02.1983;80;0;-3,7;3,7;2,6
Venabu;SN13420;25.02.1983;80;0;-4,5;2;2,6
Venabu;SN13420;26.02.1983;80;0;-9,8;0,3;2,6
Venabu;SN13420;27.02.1983;75;0;-7,2;8;2,6
Venabu;SN13420;28.02.1983;76;1,9;-8,9;8;2,6
Venabu;SN13420;01.03.1983;76;0,7;-9,9;5,3;1
Venabu;SN13420;02.03.1983;76;0;-9,9;8;0
Venabu;SN13420;03.03.1983;76;0,4;-7,2;8;2,6
Venabu;SN13420;04.03.1983;76;0;-3,6;6;9,8
Venabu;SN13420;05.03.1983;76;0;-7,4;2;6,7
Venabu;SN13420;06.03.1983;76;0;-8,1;6;2,6
Venabu;SN13420;07.03.1983;80;8,1;-8,1;4;9,8
Venabu;SN13420;08.03.1983;80;0,7;-4,5;6,3;4,6
Venabu;SN13420;09.03.1983;80;0,2;0,1;7,7;2,6
Venabu;SN13420;10.03.1983;78;1,8;-6;5,3;6,7
Venabu;SN13420;11.03.1983;78;0,1;-8,6;2,7;9,8
Venabu;SN13420;12.03.1983;78;0;-9,5;6,3;2,6
Venabu;SN13420;13.03.1983;78;0;-3,3;8;2,6
Venabu;SN13420;14.03.1983;78;0;-2,9;8;4,6
Venabu;SN13420;15.03.1983;78;0,2;-2,7;8;2,6
Venabu;SN13420;16.03.1983;75;0;-2,1;6,3;0
Venabu;SN13420;17.03.1983;72;0;-2,8;8;4,6
Venabu;SN13420;18.03.1983;75;5,3;-1,1;6,7;4,6
Venabu;SN13420;19.03.1983;75;0;-7,3;1;2,6
Venabu;SN13420;20.03.1983;75;0;-5,9;7,7;6,7
Venabu;SN13420;21.03.1983;80;9,3;-4,7;7,7;6,7
Venabu;SN13420;22.03.1983;80;5,8;-4,2;7;4,6
Venabu;SN13420;23.03.1983;86;9,1;-3,7;3,7;2,6
Venabu;SN13420;24.03.1983;85;0;-6,4;6,7;2,6
Venabu;SN13420;25.03.1983;85;0;-7,1;6;4,6
Venabu;SN13420;26.03.1983;85;0;-5,4;6;6,7
Venabu;SN13420;27.03.1983;85;0;-8,2;5,7;2,6
Venabu;SN13420;28.03.1983;85;0,1;-8;5,3;1
Venabu;SN13420;29.03.1983;86;0,2;-5,6;7,3;4,6
Venabu;SN13420;30.03.1983;87;1,4;-5,7;7,7;6,7
Venabu;SN13420;31.03.1983;89;3,9;-2,9;7,3;2,6
Venabu;SN13420;01.04.1983;85;1,5;-4,8;3;1
Venabu;SN13420;02.04.1983;83;0;-8,6;5;2,6
Venabu;SN13420;03.04.1983;81;0;-5,9;7,7;6,7
Venabu;SN13420;04.04.1983;87;5;-3,4;8;4,6
Venabu;SN13420;05.04.1983;85;2,7;-5,4;4,7;4,6
Venabu;SN13420;06.04.1983;80;0,3;-3,2;7,3;4,6
Venabu;SN13420;07.04.1983;80;2;-3,5;6,7;4,6
Venabu;SN13420;08.04.1983;80;0,5;-2,5;8;4,6
Venabu;SN13420;09.04.1983;85;2,8;-1,9;7,3;12,3
Venabu;SN13420;10.04.1983;85;0;-3,8;1,3;6,7
Venabu;SN13420;11.04.1983;85;0;-8,1;1,7;2,6
Venabu;SN13420;12.04.1983;82;0;-6,8;3;2,6
Venabu;SN13420;13.04.1983;83;0,4;-5;4,7;2,6
Venabu;SN13420;14.04.1983;80;0;-3,3;5,3;2,6
Venabu;SN13420;15.04.1983;80;0,1;-0,2;7,3;2,6
Venabu;SN13420;16.04.1983;78;0;0,1;5,3;4,6
Venabu;SN13420;17.04.1983;70;0;0,7;8;6,7
Venabu;SN13420;18.04.1983;55;8,9;3,2;7;6,7
Venabu;SN13420;19.04.1983;50;1,4;1,2;8;4,6
Venabu;SN13420;20.04.1983;50;0,2;-0,7;8;2,6
Venabu;SN13420;21.04.1983;50;1,2;0,1;6,7;1
Venabu;SN13420;22.04.1983;45;6,1;0,9;8;2,6
Venabu;SN13420;23.04.1983;45;15,2;1,9;6;1
Venabu;SN13420;24.04.1983;45;0,9;2,3;5;2,6
Venabu;SN13420;25.04.1983;40;0;2,5;5,3;1
Venabu;SN13420;26.04.1983;40;0;3,2;7;1
Venabu;SN13420;27.04.1983;38;0;5,4;6;1
Venabu;SN13420;28.04.1983;38;1,4;3;7,7;0
Venabu;SN13420;29.04.1983;40;2,5;0,3;8;2,6
Venabu;SN13420;30.04.1983;38;1,3;1,2;8;1
Venabu;SN13420;01.05.1983;25;0,2;2,9;4;2,6
Venabu;SN13420;02.05.1983;22;1,8;2,6;7,3;1
Venabu;SN13420;03.05.1983;20;0,2;3,2;6,7;1
Venabu;SN13420;04.05.1983;20;0;2,9;5;4,6
Venabu;SN13420;05.05.1983;18;0,1;3,8;3,7;4,6
Venabu;SN13420;06.05.1983;16;0;3,8;3,7;4,6
Venabu;SN13420;07.05.1983;14;0;4,1;6,7;6,7
Venabu;SN13420;08.05.1983;10;0;4,6;7,3;4,6
Venabu;SN13420;09.05.1983;5;0;2,6;7,7;6,7
Venabu;SN13420;10.05.1983;0;8,1;2,3;8;6,7
Venabu;SN13420;11.05.1983;0;1,7;2,8;8;4,6
Venabu;SN13420;12.05.1983;0;1,1;2,5;8;2,6
Venabu;SN13420;13.05.1983;0;6,8;2,5;8;4,6
Venabu;SN13420;14.05.1983;0;6,8;3,4;6,7;4,6
Venabu;SN13420;15.05.1983;0;5,2;4,6;5,7;4,6
Venabu;SN13420;16.05.1983;0;1,1;3,5;8;4,6
Venabu;SN13420;17.05.1983;0;4,3;5,3;7,7;2,6
Venabu;SN13420;18.05.1983;0;11,5;8;7;2,6
Venabu;SN13420;19.05.1983;0;15,1;5,6;6;6,7
Venabu;SN13420;20.05.1983;0;1,2;4,5;5,7;6,7
Venabu;SN13420;21.05.1983;0;0,1;4,3;7,3;4,6
Venabu;SN13420;22.05.1983;0;6,7;4,6;7,7;9,8
Venabu;SN13420;23.05.1983;0;6,2;4,5;3,7;9,8
Venabu;SN13420;24.05.1983;0;0;6,5;1,3;6,7
Venabu;SN13420;25.05.1983;0;0;8,8;4,3;2,6
Venabu;SN13420;26.05.1983;0;8,1;5,5;7,7;6,7
Venabu;SN13420;27.05.1983;0;1,7;7,9;7;6,7
Venabu;SN13420;28.05.1983;0;3,4;6,8;7,7;6,7
Venabu;SN13420;29.05.1983;0;4,1;7,4;7,7;2,6
Venabu;SN13420;30.05.1983;0;4,5;6,8;4,7;2,6
Venabu;SN13420;31.05.1983;0;1,2;6;7;4,6
Venabu;SN13420;01.06.1983;0;0;6,4;5,3;4,6
Venabu;SN13420;02.06.1983;0;2,1;4,9;8;2,6
Venabu;SN13420;03.06.1983;0;11,4;4,5;7;6,7
Venabu;SN13420;04.06.1983;0;0,4;2,6;8;4,6
Venabu;SN13420;05.06.1983;0;7;3,7;6,7;6,7
Venabu;SN13420;06.06.1983;0;0;5,6;3;6,7
Venabu;SN13420;07.06.1983;0;0;8,8;5,7;6,7
Venabu;SN13420;08.06.1983;0;0;9,1;5,3;2,6
Venabu;SN13420;09.06.1983;0;0;9,6;4,3;6,7
Venabu;SN13420;10.06.1983;0;0;7,5;2,7;6,7
Venabu;SN13420;11.06.1983;0;0;5,6;7,3;2,6
Venabu;SN13420;12.06.1983;0;3;9,7;4;4,6
Venabu;SN13420;13.06.1983;0;0;8,2;1,3;4,6
Venabu;SN13420;14.06.1983;0;0;9,3;4;4,6
Venabu;SN13420;15.06.1983;0;0,7;6,4;6,7;4,6
Venabu;SN13420;16.06.1983;0;1;6;6;6,7
Venabu;SN13420;17.06.1983;0;0,1;7,4;0,7;6,7
Venabu;SN13420;18.06.1983;0;0;8,4;5,3;4,6
Venabu;SN13420;19.06.1983;0;1,4;12;6,7;4,6
Venabu;SN13420;20.06.1983;0;0;13,2;1,7;6,7
Venabu;SN13420;21.06.1983;0;0;10,4;1,3;6,7
Venabu;SN13420;22.06.1983;0;0;14,6;2,3;2,6
Venabu;SN13420;23.06.1983;0;0;14,3;6;6,7
Venabu;SN13420;24.06.1983;0;0,2;8,3;5,3;6,7
Venabu;SN13420;25.06.1983;0;0;9,9;3,3;6,7
Venabu;SN13420;26.06.1983;0;0;9;6,3;4,6
Venabu;SN13420;27.06.1983;0;1,6;5,7;5,3;4,6
Venabu;SN13420;28.06.1983;0;13,7;6,2;4;6,7
Venabu;SN13420;29.06.1983;0;0,3;8,6;5;4,6
Venabu;SN13420;30.06.1983;0;1,7;7,6;6,7;2,6
Venabu;SN13420;01.07.1983;0;3,7;8,9;6,7;2,6
Venabu;SN13420;02.07.1983;0;4;7,6;7,3;4,6
Venabu;SN13420;03.07.1983;0;10,3;6,3;6,7;4,6
Venabu;SN13420;04.07.1983;0;5,3;9,1;4,7;2,6
Venabu;SN13420;05.07.1983;0;0,3;11,6;3,7;2,6
Venabu;SN13420;06.07.1983;0;0;15;3,3;2,6
Venabu;SN13420;07.07.1983;0;0;18,2;3;2,6
Venabu;SN13420;08.07.1983;0;1,1;16,3;5,3;2,6
Venabu;SN13420;09.07.1983;0;4,4;18,2;2,7;2,6
Venabu;SN13420;10.07.1983;0;0;20,2;2;2,6
Venabu;SN13420;11.07.1983;0;0;18,7;3,7;9,8
Venabu;SN13420;12.07.1983;0;12,3;16,1;4,7;9,8
Venabu;SN13420;13.07.1983;0;0;11,4;2,7;4,6
Venabu;SN13420;14.07.1983;0;0;11,2;5;6,7
Venabu;SN13420;15.07.1983;0;0;8,7;7;6,7
Venabu;SN13420;16.07.1983;0;5,1;8;4,3;6,7
Venabu;SN13420;17.07.1983;0;0,1;10,1;5;4,6
Venabu;SN13420;18.07.1983;0;0;9,1;6,3;2,6
Venabu;SN13420;19.07.1983;0;2,1;4;6,3;9,8
Venabu;SN13420;20.07.1983;0;0;3,7;2,7;12,3
Venabu;SN13420;21.07.1983;0;0;5;6,7;12,3
Venabu;SN13420;22.07.1983;0;0,7;10,7;6,7;2,6
Venabu;SN13420;23.07.1983;0;0,3;13,7;2,3;2,6
Venabu;SN13420;24.07.1983;0;0;17,4;2,3;1
Venabu;SN13420;25.07.1983;0;0;18,2;2,7;2,6
Venabu;SN13420;26.07.1983;0;0;17,3;5;2,6
Venabu;SN13420;27.07.1983;0;0;16,5;4,3;6,7
Venabu;SN13420;28.07.1983;0;0;10,6;3;6,7
Venabu;SN13420;29.07.1983;0;0;8;5,3;4,6
Venabu;SN13420;30.07.1983;0;2,6;9,3;3;6,7
Venabu;SN13420;31.07.1983;0;0;10,5;7;2,6
Venabu;SN13420;01.08.1983;0;1,6;9,9;8;2,6
Venabu;SN13420;02.08.1983;0;36,1;8,6;7;2,6
Venabu;SN13420;03.08.1983;0;6,9;8,1;4,7;4,6
Venabu;SN13420;04.08.1983;0;0;8,2;6,3;2,6
Venabu;SN13420;05.08.1983;0;4,8;11,5;4;2,6
Venabu;SN13420;06.08.1983;0;0;13,7;2,3;2,6
Venabu;SN13420;07.08.1983;0;0;14,7;4,7;2,6
Venabu;SN13420;08.08.1983;0;0;16,8;1,7;2,6
Venabu;SN13420;09.08.1983;0;0;15,9;2,3;4,6
Venabu;SN13420;10.08.1983;0;0;13,8;4,3;4,6
Venabu;SN13420;11.08.1983;0;0;10,9;6,7;4,6
Venabu;SN13420;12.08.1983;0;1,8;7,6;7;6,7
Venabu;SN13420;13.08.1983;0;2,1;4,9;4;8,2
Venabu;SN13420;14.08.1983;0;0;6,2;7,7;6,7
Venabu;SN13420;15.08.1983;0;0;8,7;7,3;4,6
Venabu;SN13420;16.08.1983;0;0,2;7,9;6;4,6
Venabu;SN13420;17.08.1983;0;1;7,9;3,7;4,6
Venabu;SN13420;18.08.1983;0;0;7,2;6;1
Venabu;SN13420;19.08.1983;0;1,4;10,6;1;2,6
Venabu;SN13420;20.08.1983;0;0;12,9;1,3;2,6
Venabu;SN13420;21.08.1983;0;0;15,1;2;2,6
Venabu;SN13420;22.08.1983;0;0;12,2;6,3;2,6
Venabu;SN13420;23.08.1983;0;0,6;10,9;5;2,6
Venabu;SN13420;24.08.1983;0;0;6,4;2,7;2,6
Venabu;SN13420;25.08.1983;0;0;10,5;2,3;2,6
Venabu;SN13420;26.08.1983;0;0;13,2;4;4,6
Venabu;SN13420;27.08.1983;0;0;10,7;4,3;6,7
Venabu;SN13420;28.08.1983;0;0;7,7;1,7;9,8
Venabu;SN13420;29.08.1983;0;0;8;6;4,6
Venabu;SN13420;30.08.1983;0;0;8,4;7;4,6
Venabu;SN13420;31.08.1983;0;0,4;11;5;2,6
Venabu;SN13420;01.09.1983;0;0;9,4;5,3;2,6
Venabu;SN13420;02.09.1983;0;0;11,1;6,7;2,6
Venabu;SN13420;03.09.1983;0;2,7;11;7,7;2,6
Venabu;SN13420;04.09.1983;0;11,6;9,5;8;2,6
Venabu;SN13420;05.09.1983;0;7,4;7,6;7,3;2,6
Venabu;SN13420;06.09.1983;0;2,5;4,9;5,3;4,6
Venabu;SN13420;07.09.1983;0;0,2;4,6;5,7;6,7
Venabu;SN13420;08.09.1983;0;0,1;2,3;5;6,7
Venabu;SN13420;09.09.1983;0;1,4;2;7;2,6
Venabu;SN13420;10.09.1983;0;3,3;5,9;8;1
Venabu;SN13420;11.09.1983;0;7,5;6,3;7,7;2,6
Venabu;SN13420;12.09.1983;0;2;8,5;6,3;2,6
Venabu;SN13420;13.09.1983;0;3,1;7,5;6,7;1
Venabu;SN13420;14.09.1983;0;0,8;6,8;6;2,6
Venabu;SN13420;15.09.1983;0;0;5,8;7,3;2,6
Venabu;SN13420;16.09.1983;0;7,2;7,2;7;6,7
Venabu;SN13420;17.09.1983;0;3,5;6;5,7;1
Venabu;SN13420;18.09.1983;0;2,1;5,5;4,7;4,6
Venabu;SN13420;19.09.1983;0;2,1;4,4;7,3;4,6
Venabu;SN13420;20.09.1983;0;1,1;5,8;6,7;6,7
Venabu;SN13420;21.09.1983;0;0,2;4,6;4,3;4,6
Venabu;SN13420;22.09.1983;0;0;2,3;2,7;2,6
Venabu;SN13420;23.09.1983;0;0;4,1;3,3;2,6
Venabu;SN13420;24.09.1983;0;1,3;1,7;5,3;12,3
Venabu;SN13420;25.09.1983;0;1,7;0,8;6,7;9,8
Venabu;SN13420;26.09.1983;0;0,3;5,6;5,7;9,8
Venabu;SN13420;27.09.1983;0;0,3;4,6;6,3;6,7
Venabu;SN13420;28.09.1983;0;0;-1,2;3,3;9,8
Venabu;SN13420;29.09.1983;0;1;-1,3;2;6,7
Venabu;SN13420;30.09.1983;0;0;-2,2;2,3;4,6
Venabu;SN13420;01.10.1983;0;0;-1,8;4,7;4,6
Venabu;SN13420;02.10.1983;2;1,9;-0,3;8;1
Venabu;SN13420;03.10.1983;0;0,2;2,9;7,3;0
Venabu;SN13420;04.10.1983;0;2,3;4,4;6;2,6
Venabu;SN13420;05.10.1983;0;11,8;6,4;6,3;4,6
Venabu;SN13420;06.10.1983;0;1,9;1,2;2;9,8
Venabu;SN13420;07.10.1983;0;0;-0,6;5,7;4,6
Venabu;SN13420;08.10.1983;3;2,3;0;7,7;2,6
Venabu;SN13420;09.10.1983;3;2,5;-0,8;2,3;6,7
Venabu;SN13420;10.10.1983;2;0;-2,4;7,3;2,6
Venabu;SN13420;11.10.1983;3;2,9;-2,3;6;1
Venabu;SN13420;12.10.1983;3;0;-1,8;2,3;2,6
